id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
113088520,2022-04-27 09:21:23-04:00,2022-04-27,2022-04-27 13:21:23 UTC,Eastern Time (US & Canada),1924445,michaelnaumoff,Michael Naumoff,2022-04-27 13:46:42 UTC,2022-04-28 14:38:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/113088520,https://inaturalist-open-data.s3.amazonaws.com/photos/191071693/medium.jpg,,"","",2,0,false,3,"Humber College, Toronto, ON, CA",43.728005,-79.6077716667,35,,,,35,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113098947,2022-04-27 11:27:39,2022-04-27,2022-04-27 15:27:39 UTC,Eastern Time (US & Canada),1230593,monaalbano,Mona Albano,2022-04-27 15:30:50 UTC,2022-04-27 15:32:38 UTC,research,,https://www.inaturalist.org/observations/113098947,https://static.inaturalist.org/photos/191089522/medium.jpeg,,"","Just flying by, honking. Several others in vicinity.",1,0,false,2,"Opposite 44 Valley Woods Rd, Toronto, ON M3A 2R5, Canada",43.7557083333,-79.333825,,,,,,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113231934,2022-04-27 20:22:12-04:00,2022-04-27,2022-04-28 00:22:12 UTC,Eastern Time (US & Canada),3128848,eerock021,Eric Wilson,2022-04-28 16:20:44 UTC,2022-04-28 21:28:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113231934,https://inaturalist-open-data.s3.amazonaws.com/photos/191325184/medium.jpg,,"","",3,0,false,3,"University of Toronto - Scarborough, Toronto, ON, CA",43.7868321205,-79.1889835026,26,,,,26,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113296124,2022/04/27 3:23 PM,2022-04-27,2022-04-27 19:23:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-29 01:24:25 UTC,2022-04-29 01:41:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113296124,https://inaturalist-open-data.s3.amazonaws.com/photos/191433296/medium.jpeg,,"",2 geese on a flat roof early morning,1,0,false,,"Ontario, CA",43.7760561136,-79.5620999909,185,,,,27443,obscured,open,true,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113334572,2022/04/28 5:57 PM,2022-04-28,2022-04-28 21:57:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-04-29 07:42:15 UTC,2022-04-29 13:40:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113334572,https://inaturalist-open-data.s3.amazonaws.com/photos/191501595/medium.jpeg,,"",I don't usually see Geese in this spot in the creek. It is usually very populated with Mallards that are fed by humans.,2,0,false,,"Islington - City Centre West, Toronto, ON, Canada",43.6492238667,-79.5244569251,15,,,,15,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113499098,2022/04/29 10:37 AM,2022-04-29,2022-04-29 14:37:00 UTC,Eastern Time (US & Canada),4670744,hfbilling,Helen B,2022-04-29 18:32:01 UTC,2022-05-03 23:17:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113499098,https://inaturalist-open-data.s3.amazonaws.com/photos/191741379/medium.jpeg,,"",,2,0,false,,"Bayview Village, Toronto, ON, Canada",43.78785,-79.3750222222,3,,,,3,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113534141,2022/04/29 12:16 PM,2022-04-29,2022-04-29 16:16:00 UTC,Eastern Time (US & Canada),3975530,kellysteele,Kelly,2022-04-29 20:01:07 UTC,2022-04-30 00:34:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113534141,https://inaturalist-open-data.s3.amazonaws.com/photos/191802414/medium.jpeg,,"",,1,0,false,,"1 Leslie St, Toronto, ON M4M 3M2, Canada",43.6477886,-79.3231559,185,,,,185,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113602261,2022-04-29 19:08:24,2022-04-29,2022-04-29 23:08:24 UTC,Eastern Time (US & Canada),2003883,stephconlon,Steph Conlon,2022-04-29 23:19:36 UTC,2022-04-30 00:03:24 UTC,research,,https://www.inaturalist.org/observations/113602261,https://static.inaturalist.org/photos/191914687/medium.jpeg,,"",,2,0,false,2,"High Park-Swansea, Toronto, ON, Canada",43.6423559722,-79.4666349722,,,,,,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113661196,2022/04/18  3:50 PM,2022-04-18,2022-04-18 19:50:00 UTC,Eastern Time (US & Canada),5459301,mohaimenps,Mohaimen Prottoy Siddique,2022-04-30 03:00:37 UTC,2022-05-01 12:51:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113661196,https://inaturalist-open-data.s3.amazonaws.com/photos/192014081/medium.jpeg,,"","The observed specimen visually resembles a Canada Goose. More specifically, its black neck and head with a white stripe under the bill, along with a brown body with a fairly large stature. ",3,0,false,,"Ontario, CA",43.681418205,-79.2699389236,78,,,,27443,obscured,open,true,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113663452,2022/04/17 7:00 PM,2022-04-17,2022-04-17 23:00:00 UTC,Eastern Time (US & Canada),5459301,mohaimenps,Mohaimen Prottoy Siddique,2022-04-30 03:10:53 UTC,2022-05-01 13:17:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113663452,https://inaturalist-open-data.s3.amazonaws.com/photos/192019136/medium.jpeg,,"","The displays traits commonly associated with Canada Geese. Namely: black neck and head, brown wings and back, white stripe under the bill, and a white belly. Moreover, the bird is travelling with a group, which Canada Geese have a tendency to do. ",2,0,false,,"Ontario, CA",43.7641154192,-79.3866967915,225,,,,27443,obscured,open,true,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113784458,2022-04-30 09:42:34-04:00,2022-04-30,2022-04-30 13:42:34 UTC,Eastern Time (US & Canada),278239,greatblueheron,"",2022-04-30 13:44:33 UTC,2022-06-26 00:45:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113784458,https://inaturalist-open-data.s3.amazonaws.com/photos/192209689/medium.jpg,,"","",3,0,false,3,"Crown Hill Pl, Toronto, ON, CA",43.638549089,-79.490693969,5120,,,,5120,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113850537,2022/04/29 11:56 AM,2022-04-29,2022-04-29 15:56:00 UTC,Eastern Time (US & Canada),5597698,simoneparr,Simone Parr,2022-04-30 16:25:18 UTC,2022-04-30 16:40:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113850537,https://inaturalist-open-data.s3.amazonaws.com/photos/192305746/medium.jpg,,"",,2,0,false,,"The Queensway – Humber Bay, Toronto, ON, Canada",43.6219103802,-79.4757843018,488,,,,488,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
113939669,2022-04-30 12:30:37-04:00,2022-04-30,2022-04-30 16:30:37 UTC,Eastern Time (US & Canada),2544032,natalam,,2022-04-30 20:02:18 UTC,2022-05-01 20:35:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113939669,https://inaturalist-open-data.s3.amazonaws.com/photos/192447579/medium.jpg,,"","",2,0,false,3,"High Park, Toronto, ON, CA",43.6417166667,-79.4652033333,4,,,,4,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114028438,2022/04/30 11:48 AM,2022-04-30,2022-04-30 15:48:00 UTC,Eastern Time (US & Canada),825722,lesfreck,FreckLes,2022-05-01 00:04:13 UTC,2022-05-03 06:11:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114028438,https://inaturalist-open-data.s3.amazonaws.com/photos/192587369/medium.jpeg,,"",,4,0,false,,"High Park-Swansea, Toronto, ON, Canada",43.6405123778,-79.4556285327,65,,,,65,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114037290,2022/04/28 11:30 AM,2022-04-28,2022-04-28 15:30:00 UTC,Eastern Time (US & Canada),189268,sr667,Steve,2022-05-01 00:34:26 UTC,2022-05-01 20:33:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114037290,https://inaturalist-open-data.s3.amazonaws.com/photos/192608645/medium.jpg,,"",,2,0,false,,"Yorkdale, Toronto, ON M6A, Canada",43.7141735173,-79.4657600134,31,,,,31,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114049005,2022/04/30 10:13 AM,2022-04-30,2022-04-30 14:13:00 UTC,Eastern Time (US & Canada),3306247,marlene-d,Marlene Duhig,2022-05-01 01:13:08 UTC,2022-05-03 23:48:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114049005,https://inaturalist-open-data.s3.amazonaws.com/photos/192626065/medium.jpg,,"",,4,0,false,,"Bayview Woods - Steeles, Toronto, ON, Canada",43.7988714866,-79.3831007092,977,,,,977,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114066113,2022/04/30 2:07 PM,2022-04-30,2022-04-30 18:07:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-01 02:10:47 UTC,2022-05-01 20:31:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114066113,https://inaturalist-open-data.s3.amazonaws.com/photos/192656842/medium.jpeg,,"",,3,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114067738,2022/04/30 2:14 PM,2022-04-30,2022-04-30 18:14:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-01 02:16:09 UTC,2022-05-01 20:31:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114067738,https://inaturalist-open-data.s3.amazonaws.com/photos/192660203/medium.jpeg,,"",,3,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114068170,2022/04/30 2:16 PM,2022-04-30,2022-04-30 18:16:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-01 02:17:52 UTC,2022-05-01 20:31:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114068170,https://inaturalist-open-data.s3.amazonaws.com/photos/192660759/medium.jpeg,,"",resting beside a male Mallard,4,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Bernache du Canada,Branta canadensis,Canada Goose,Aves,7089
114085438,2022/04/30 3:39 PM,2022-04-30,2022-04-30 19:39:00 UTC,Eastern Time (US & Canada),4839098,wedgedphoton,,2022-05-01 03:21:01 UTC,2022-05-15 23:00:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114085438,https://inaturalist-open-data.s3.amazonaws.com/photos/192686187/medium.jpeg,,"","",2,0,false,,"Woodbine Gardens, Toronto, ON, Canada",43.6982388367,-79.2936505582,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114157720,2022/04/30,2022-04-30,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-05-01 10:06:06 UTC,2022-05-01 10:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114157720,https://inaturalist-open-data.s3.amazonaws.com/photos/192806372/medium.jpeg,,"","",1,0,false,,West Highland Creek 01,43.7811977188,-79.2815983973,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114168379,2022/04/30,2022-04-30,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-05-01 11:03:45 UTC,2022-05-01 12:36:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114168379,https://inaturalist-open-data.s3.amazonaws.com/photos/192823480/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,إوز كندي,Branta canadensis,Canada Goose,Aves,7089
114320529,2022/05/01,2022-05-01,,Eastern Time (US & Canada),1156638,alankwok,"Alan Kwok (King Lun), Ada Tai (Ah Heung)",2022-05-01 18:10:08 UTC,2022-05-01 18:11:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114320529,https://inaturalist-open-data.s3.amazonaws.com/photos/193057799/medium.jpeg,,"",,1,0,false,,West Highland Creek 02,43.7605585908,-79.2584241114,3281,,,,3281,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114367561,2022/05/01 9:16 AM,2022-05-01,2022-05-01 13:16:00 UTC,Eastern Time (US & Canada),825722,lesfreck,FreckLes,2022-05-01 19:55:46 UTC,2022-05-01 22:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114367561,https://inaturalist-open-data.s3.amazonaws.com/photos/193122060/medium.jpeg,,"",,2,0,false,,"Toronto, ON, Canada",43.7029621178,-79.2389973121,68,,,,68,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114473196,2022/05/01 ,2022-05-01,,Eastern Time (US & Canada),272887,garyyankech,Gary Yankech,2022-05-02 00:10:38 UTC,2022-05-02 02:44:45 UTC,research,,https://www.inaturalist.org/observations/114473196,https://inaturalist-open-data.s3.amazonaws.com/photos/193298571/medium.jpg,,"",Toronto Islands,1,0,false,,"Toronto, ON, Canada",43.6211647732,-79.3721866608,716,,,,716,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114485799,2022/04/29 11:19 AM,2022-04-29,2022-04-29 15:19:00 UTC,Eastern Time (US & Canada),3164195,alexmrb,Alex Wywial,2022-05-02 00:46:04 UTC,2022-05-02 01:41:51 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/114485799,https://inaturalist-open-data.s3.amazonaws.com/photos/193320796/medium.jpg,,"",,2,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6683071301,-79.512462863,37,,,,37,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114549855,2022/04/30 4:37 PM,2022-04-30,2022-04-30 20:37:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-02 03:55:39 UTC,2022-05-02 12:02:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114549855,https://inaturalist-open-data.s3.amazonaws.com/photos/193429187/medium.jpeg,,"",,2,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114554970,2022/04/30 5:39 PM,2022-04-30,2022-04-30 21:39:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-02 04:14:43 UTC,2022-05-02 12:00:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114554970,https://inaturalist-open-data.s3.amazonaws.com/photos/193437511/medium.jpeg,,"",3 coming in for a landing on The Humber River,2,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114556908,2022-05-01 13:05:59-04:00,2022-05-01,2022-05-01 17:05:59 UTC,Eastern Time (US & Canada),5109283,picajay,,2022-05-02 04:23:56 UTC,2022-05-02 11:21:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114556908,https://inaturalist-open-data.s3.amazonaws.com/photos/193441640/medium.jpg,,"","",1,0,false,3,"Humber River, Toronto, ON, CA",43.641811192,-79.4866828437,204,,,,204,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114558926,2022-05-01 12:58:45-04:00,2022-05-01,2022-05-01 16:58:45 UTC,Eastern Time (US & Canada),5109283,picajay,,2022-05-02 04:32:49 UTC,2022-05-03 14:42:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114558926,https://inaturalist-open-data.s3.amazonaws.com/photos/193445124/medium.jpg,,"","very lightweight, somewhat frail/thin but that could be due to age (don’t know how long the skull has been sitting there) ",2,0,false,3,"Stonegate, Toronto, ON, CA",43.641582948,-79.4857389768,177,,,,177,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114562146,2022/04/30 5:50 PM,2022-04-30,2022-04-30 21:50:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-02 04:45:30 UTC,2022-05-02 12:00:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114562146,https://inaturalist-open-data.s3.amazonaws.com/photos/193448435/medium.jpeg,,"",Coming in for a landing: oops almost on top of another!,2,0,false,,"Rockcliffe - Smythe, Toronto, ON, Canada",43.6666954332,-79.514119624,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114601336,2022/05/01 6:03 PM,2022-05-01,2022-05-01 22:03:00 UTC,Eastern Time (US & Canada),5597698,simoneparr,Simone Parr,2022-05-02 08:17:09 UTC,2022-05-02 08:26:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114601336,https://inaturalist-open-data.s3.amazonaws.com/photos/193509765/medium.jpg,,"",,1,0,false,,"The Queensway – Humber Bay, Toronto, ON, Canada",43.6219103802,-79.4757843018,380,,,,380,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114659197,2022/04/30 2:33 PM,2022-04-30,2022-04-30 18:33:00 UTC,Eastern Time (US & Canada),3816198,jean_sebastien_chartier_dumais,Jean-Sébastien Chartier-Dumais,2022-05-02 12:47:27 UTC,2022-05-02 12:56:11 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/114659197,https://inaturalist-open-data.s3.amazonaws.com/photos/193597821/medium.jpeg,,"",,1,0,false,,Toronto Islands,43.6199381383,-79.3748863604,29,,,,29,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114660316,2022/04/30 2:41 PM,2022-04-30,2022-04-30 18:41:00 UTC,Eastern Time (US & Canada),3816198,jean_sebastien_chartier_dumais,Jean-Sébastien Chartier-Dumais,2022-05-02 12:51:06 UTC,2022-05-02 13:31:09 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/114660316,https://inaturalist-open-data.s3.amazonaws.com/photos/193599613/medium.jpeg,,"",goose nesting in a hollow tree,2,0,false,,Toronto Island,43.6215639656,-79.377363013,64,,,,64,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114678293,2022/05/02 6:42 AM,2022-05-02,2022-05-02 10:42:00 UTC,Eastern Time (US & Canada),5597698,simoneparr,Simone Parr,2022-05-02 13:43:48 UTC,2022-05-02 13:52:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114678293,https://inaturalist-open-data.s3.amazonaws.com/photos/193623942/medium.jpg,,"",,1,0,false,,"The Queensway – Humber Bay, Toronto, ON, Canada",43.6219103802,-79.4757843018,401,,,,401,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114687748,2022/04/30 9:53 AM,2022-04-30,2022-04-30 13:53:00 UTC,Eastern Time (US & Canada),5568121,cherrykat,,2022-05-02 14:10:27 UTC,2022-05-02 14:14:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114687748,https://inaturalist-open-data.s3.amazonaws.com/photos/193636341/medium.jpg,,"",,1,0,false,,"North York, Toronto, ON, Canada",43.7571087012,-79.3519913964,371,,,,371,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114705019,2022-05-02 09:43:15-04:00,2022-05-02,2022-05-02 13:43:15 UTC,Eastern Time (US & Canada),583934,moiragracey,,2022-05-02 14:53:15 UTC,2022-05-02 14:58:03 UTC,research,,https://www.inaturalist.org/observations/114705019,https://static.inaturalist.org/photos/193665852/medium.jpg,,"","",1,0,false,3,"Finch Ave W, Toronto, ON, CA",43.7657869694,-79.4905131405,19,,,,19,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114786302,2022/05/02 9:18 AM,2022-05-02,2022-05-02 13:18:00 UTC,Eastern Time (US & Canada),4670744,hfbilling,Helen B,2022-05-02 18:03:25 UTC,2022-05-02 18:03:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114786302,https://inaturalist-open-data.s3.amazonaws.com/photos/193788290/medium.jpeg,,"",,1,0,false,,"Bayview Village, Toronto, ON, Canada",43.7862454839,-79.3777400693,391,,,,391,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114831862,2022-04-29 13:59:31,2022-04-29,2022-04-29 17:59:31 UTC,Eastern Time (US & Canada),3244178,aleogo_,,2022-05-02 19:47:25 UTC,2022-05-02 19:58:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114831862,https://static.inaturalist.org/photos/193864882/medium.jpeg,,"",,1,0,false,2,Eglinton Town Centre,43.7232309008,-79.2923725024,367,,,,367,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114833092,2022-04-29 17:09:49,2022-04-29,2022-04-29 21:09:49 UTC,Eastern Time (US & Canada),3244178,aleogo_,,2022-05-02 19:49:46 UTC,2022-05-02 19:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114833092,https://static.inaturalist.org/photos/193866979/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M1L 4V9, Canada",43.7230406953,-79.2921703309,366,,,,366,,open,false,gps,gps,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114873709,2022/05/01 1:45 PM,2022-05-01,2022-05-01 17:45:00 UTC,Eastern Time (US & Canada),3306247,marlene-d,Marlene Duhig,2022-05-02 21:17:46 UTC,2022-05-03 23:31:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114873709,https://inaturalist-open-data.s3.amazonaws.com/photos/193925402/medium.jpg,,"",,2,0,false,,"Henry Farm, Toronto, ON M2J, Canada",43.7695653781,-79.3553311835,633,,,,633,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
114987753,2022/05/02 7:04 AM,2022-05-02,2022-05-02 11:04:00 UTC,Eastern Time (US & Canada),3816198,jean_sebastien_chartier_dumais,Jean-Sébastien Chartier-Dumais,2022-05-03 02:04:22 UTC,2022-05-03 02:56:36 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/114987753,https://inaturalist-open-data.s3.amazonaws.com/photos/194113451/medium.jpeg,,"",,2,0,false,,Magwood Park,43.653975421,-79.5027609453,61,,,,61,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115049860,2022/05/02 1:52 PM,2022-05-02,2022-05-02 17:52:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-03 05:23:40 UTC,2022-05-03 11:25:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115049860,https://inaturalist-open-data.s3.amazonaws.com/photos/194209594/medium.jpeg,,"","Love at first sight! Saw this wee gosling in the river making a teeny wake in the seemingly huge Humber River calling out desperately in its tiny high-pitched voice. The sleepy cormorant in a high tree ignored it, but a curious male Mallard flew over to investigate  staying about 2 meters away. Walking along the river beside it, I could see not see other babies or nearby adults. It eventually climbed out of the water and started to follow me down the path. Hoping this wee adorable creature finds its Mom soon!",2,0,false,,"Etienne Brule Park,Toronto, ON, Canada",43.6524412539,-79.4932723045,31,,,,31,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115055225,2022/05/02 2:12 PM,2022-05-02,2022-05-02 18:12:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-03 05:55:45 UTC,2022-05-03 11:23:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115055225,https://inaturalist-open-data.s3.amazonaws.com/photos/194223571/medium.jpeg,,"",,2,0,false,,"Lambton Baby Point, Toronto, ON, Canada",43.6560563751,-79.5016279778,122,,,,122,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115184658,2022/05/02 4:09 PM,2022-05-02,2022-05-02 20:09:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-03 18:59:18 UTC,2022-05-03 20:45:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115184658,https://inaturalist-open-data.s3.amazonaws.com/photos/194431215/medium.jpeg,,"",,2,0,false,,"Etienne Brule Park,Toronto, ON, Canada",43.6524412539,-79.4932723045,31,,,,31,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115272953,2022/05/01 5:54 PM,2022-05-01,2022-05-01 21:54:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-04 02:32:43 UTC,2022-05-04 11:49:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115272953,https://inaturalist-open-data.s3.amazonaws.com/photos/194582888/medium.jpeg,,"",,2,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115276456,2022/05/01 5:49 PM,2022-05-01,2022-05-01 21:49:00 UTC,Eastern Time (US & Canada),5158703,sfreeman7,,2022-05-04 02:53:01 UTC,2022-05-04 11:48:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115276456,https://inaturalist-open-data.s3.amazonaws.com/photos/194589098/medium.jpeg,,"",,2,0,false,,"James Gardens 99 Edenbridge Dr, Etobicoke, ON M9A 3G4, Canada",43.6716852,-79.5142997,182,,,,182,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115345555,2022-05-04 09:00:46-04:00,2022-05-04,2022-05-04 13:00:46 UTC,Eastern Time (US & Canada),4462571,uwland_lee,uwland_lee,2022-05-04 13:03:21 UTC,2022-05-04 13:53:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115345555,https://inaturalist-open-data.s3.amazonaws.com/photos/194698946/medium.jpg,,"","",2,0,false,3,"North York General Hospital, Toronto, ON, CA",43.7681366667,-79.3628083333,5,,,,5,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
115435088,2022-05-04 15:55:45,2022-05-04,2022-05-04 19:55:45 UTC,Eastern Time (US & Canada),3141365,jessehildebrand,Jesse Hildebrand,2022-05-04 19:56:46 UTC,2022-05-04 22:31:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115435088,https://inaturalist-open-data.s3.amazonaws.com/photos/194819202/medium.jpeg,,"",,1,0,false,2,"Lambton Baby Point, Toronto, ON, Canada",43.6623016667,-79.5046433333,5,,,,5,,open,false,,,Toronto,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
